-0.3,-0.5,0.2,0.78282,0.26094,0.66667
-0.3,-0.4,0.2,0.72821,0.31555,0.59691
-0.3,-0.3,0.2,0.68551,0.35825,0.54236
-0.3,-0.2,0.2,0.65235,0.39141,0.54236
-0.3,-0.1,0.2,0.6126,0.43116,0.54523
-0.3,0,0.2,0.55456,0.48919,0.5
-0.3,0.1,0.2,0.6126,0.43116,0.54523
-0.3,0.2,0.2,0.65235,0.39141,0.54236
-0.3,0.3,0.2,0.68551,0.35825,0.54236
-0.3,0.4,0.2,0.72821,0.31555,0.59691
-0.3,0.5,0.2,0.78282,0.26094,0.66667
-0.3,0.6,0.2,0.81766,0.22609,0.71118
-0.3,0.7,0.2,0.8155,0.22826,0.70842
-0.3,0.8,0.2,0.8155,0.22826,0.70842
